cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"072","072003592","72008","ARNAGE","","","","07200140006","2025-02-28","09h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72095","COULAINES","","","","07200140007","2025-02-12","10h18","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72213","MULSANNE","","","","07200140060","2025-02-27","09h41","Eau d'alimentation conforme aux limites de qualité. Du point de vue de s références on note le dépassement du paramètre fer. Les substances faisant l'objet de références de qualité n'ont pas d'in cidence directe pour la santé mais peuvent être à l'origine de désagré ment pour le consommateur (eau trouble par exemple dans le cas du fer) . Un recontrôle est programmé.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","N"
"072","072003592","72181","MANS (LE)","","","","07200140167","2025-03-24","08h46","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140168","2025-03-21","10h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140169","2025-03-10","08h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140170","2025-03-20","08h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140171","2025-03-14","09h19","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140172","2025-03-27","10h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140174","2025-03-17","13h34","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140175","2025-03-25","09h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140176","2025-03-19","08h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140177","2025-03-05","08h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140178","2025-03-12","11h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140179","2025-03-18","08h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140180","2025-03-11","10h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200140181","2025-03-05","10h26","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200140182","2025-03-26","08h42","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison du caractère légèrement agressif d e l'eau (dureté). Sans risque sanitaire.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","N"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200140183","2025-03-13","11h49","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité lié au caractère agressif de l'eau (dureté ). Sans risque sanitaire.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","N"
"072","072003592","72181","MANS (LE)","","","","07200140184","2025-03-06","10h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200140185","2025-03-04","11h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72003","ALLONNES","","","","07200140340","2025-03-26","11h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72008","ARNAGE","","","","07200140341","2025-03-21","08h03","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72054","CHAMPAGNE","","","","07200140342","2025-03-14","08h47","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72095","COULAINES","","","","07200140343","2025-03-10","08h42","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72257","ROUILLON","","","","07200140344","2025-03-03","08h42","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72386","YVRE-L'EVEQUE","","","","07200140357","2025-03-18","10h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72360","TRANGE","","","","07200140367","2025-03-06","09h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003981","72264","SABLE-SUR-SARTHE","072000622","LA MARTINIERE","100 %","07200139604","2025-01-15","08h37","Eau agressive, de qualité conforme, par ailleurs, aux limites et référ ences de qualité des eaux destinées à la consommation humaine. A améliorer.","SYNDICAT SARTHE ET LOIR","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP SARTHE ET LOIR","C","C","C","N"
"072","072003981","72264","SABLE-SUR-SARTHE","072000622","LA MARTINIERE","100 %","07200139708","2025-01-15","08h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT SARTHE ET LOIR","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP SARTHE ET LOIR","S","C","S","C"
"072","072003981","72264","SABLE-SUR-SARTHE","072000622","LA MARTINIERE","100 %","07200139826","2025-01-31","15h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT SARTHE ET LOIR","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP SARTHE ET LOIR","C","C","C","C"
"072","072003981","72264","SABLE-SUR-SARTHE","072000622","LA MARTINIERE","100 %","07200139995","2025-02-18","08h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT SARTHE ET LOIR","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP SARTHE ET LOIR","C","C","C","C"
"072","072003981","72022","BAILLEUL (LE)","","","","07200139996","2025-02-25","11h18","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT SARTHE ET LOIR","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP SARTHE ET LOIR","C","C","C","C"
"072","072003981","72264","SABLE-SUR-SARTHE","072000622","LA MARTINIERE","100 %","07200140328","2025-03-19","09h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT SARTHE ET LOIR","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP SARTHE ET LOIR","C","C","C","C"
"072","072003981","72110","CROSMIERES","","","","07200140330","2025-03-19","09h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT SARTHE ET LOIR","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP SARTHE ET LOIR","C","C","C","C"
"072","072003989","72276","SAINT-COSME-EN-VAIRAIS","072003986","RESERVOIR BELLEVUE(ROBINIERE)","100 %","07200139620","2025-01-22","09h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072003989","72276","SAINT-COSME-EN-VAIRAIS","072003986","RESERVOIR BELLEVUE(ROBINIERE)","100 %","07200139703","2025-01-22","09h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","S","C","S","C"
"072","072003989","72102","COURCIVAL","","","","07200139863","2025-02-17","09h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072003989","72265","SAINT-AIGNAN","","","","07200140351","2025-03-12","11h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072004027","72326","SAOSNES","072003996","USINE DE TRAITEMENT BEL AIR","100 %","07200139641","2025-01-08","09h47","Eau d'alimentation conforme aux limites de qualité en vigueur pour l'e nsemble des paramètres mesurés. Néanmoins, la présence de produits de dégradation de pesticide non per tinent ne satisfait pas à la valeur indicative fixée à 0,9 µg/l. Cette eau peut être consommée sans restriction d'usage. Eau légèrement agressive, à améliorer.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","C","C","C","N"
"072","072004027","72180","MAMERS","","","","07200139642","2025-01-20","09h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","C","C","C","C"
"072","072004027","72326","SAOSNES","072003996","USINE DE TRAITEMENT BEL AIR","100 %","07200139729","2025-01-08","09h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","S","C","S","C"
"072","072004027","72326","SAOSNES","072003996","USINE DE TRAITEMENT BEL AIR","100 %","07200139892","2025-02-20","09h07","Eau d'alimentation conforme aux limites de qualité en vigueur pour l'e nsemble des paramètres mesurés. Néanmoins, la présence de produit de dégradation de pesticide non pert inent ne satisfait pas à la valeur indicative fixée à 0,9 µg/l. Cette eau peut être consommée sans restriction d'usage.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","C","C","C","C"
"072","072004027","72215","NEUFCHATEL-EN-SAOSNOIS","","","","07200139893","2025-02-24","10h14","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","C","C","C","C"
"072","072004027","72372","VEZOT","","","","07200139894","2025-02-11","08h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","C","C","C","C"
"072","072004027","72326","SAOSNES","072003996","USINE DE TRAITEMENT BEL AIR","100 %","07200140220","2025-03-27","09h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","S","C","S","C"
"072","072004027","72180","MAMERS","","","","07200140221","2025-03-27","09h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","C","C","C","C"
"072","072004027","72180","MAMERS","","","","07200140223","2025-03-12","10h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","C","C","C","C"
"072","072004027","72137","VILLENEUVE-EN-PERSEIGNE","","","","07200140224","2025-03-21","09h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDPEP PERSEIGNE - SAOSNOIS","STGS","SIDPEP PERSEIGNE - SAOSNOIS","C","C","C","C"
"072","072004084","72122","DUNEAU","","","","07200139906","2025-02-18","10h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CONNERRE","VEOLIA EAU-CFSP-AGENCE LE MANS","SAEP DE CONNERRE","C","C","C","C"
"072","072004084","72122","DUNEAU","072000301","LE MOULIN DE DUNEAU","100 %","07200140231","2025-03-18","10h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CONNERRE","VEOLIA EAU-CFSP-AGENCE LE MANS","SAEP DE CONNERRE","C","C","C","C"
"072","072004084","72090","CONNERRE","","","","07200140232","2025-03-06","09h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CONNERRE","VEOLIA EAU-CFSP-AGENCE LE MANS","SAEP DE CONNERRE","C","C","C","C"
"072","072004084","72122","DUNEAU","072000301","LE MOULIN DE DUNEAU","100 %","07200140372","2025-03-18","10h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CONNERRE","VEOLIA EAU-CFSP-AGENCE LE MANS","SAEP DE CONNERRE","S","C","S","C"
"072","072004087","72090","CONNERRE","","","","07200139647","2025-01-16","10h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CONNERRE","VEOLIA EAU-CFSP-AGENCE LE MANS","SAEP DE CONNERRE","C","C","C","C"
"072","072004087","72224","NUILLE-LE-JALAIS","072000591","STATION L'ORMEAU (RESERVOIR VENERAIS)","100 %","07200139905","2025-02-19","10h18","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CONNERRE","VEOLIA EAU-CFSP-AGENCE LE MANS","SAEP DE CONNERRE","C","C","C","C"
"072","072004087","72031","BEILLE","","","","07200139907","2025-02-19","10h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CONNERRE","VEOLIA EAU-CFSP-AGENCE LE MANS","SAEP DE CONNERRE","C","C","C","C"
"072","072004087","72224","NUILLE-LE-JALAIS","072000591","STATION L'ORMEAU (RESERVOIR VENERAIS)","100 %","07200140045","2025-02-19","10h24","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CONNERRE","VEOLIA EAU-CFSP-AGENCE LE MANS","SAEP DE CONNERRE","S","C","S","C"
"072","072004087","72090","CONNERRE","","","","07200140233","2025-03-06","09h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE CONNERRE","VEOLIA EAU-CFSP-AGENCE LE MANS","SAEP DE CONNERRE","C","C","C","C"
